,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
4005,A7389,"['XYZprinting RFPLCXUS00B da Vinci Jr. & mini Series Filament, PLA (NFC), 600 g, Nature', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'Anycubic Pulley Version Unassemble Delta Rostock 3D Printer Kossel Kit Large Print Size with Heatbed and Power Supply', '3D Solutech Aqua Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']","3D Solutech Real Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[300, 1847, 3151, 3599, 3475]",3469,"['<a_223><b_95><c_158>', '<a_223><b_20><c_170>', '<a_158><b_211><c_119>', '<a_223><b_80><c_2>', '<a_223><b_80><c_23>']",<a_223><b_80><c_9>
4006,A4882,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Syrtenty TENS Unit Electrodes Pads 2x2 Replacement Pads Electrode Patches for Electrotherapy', 'Philips Sonicare 2 Series plaque control rechargeable electric toothbrush, HX6211/04']",wall26 Reflective Student Driver Magnetic Car Signs(Set of 3) Safety Caution Sign,"[181, 181, 1995, 182, 2725, 3176]",987,"['<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_44><b_4><c_61>', '<a_107><b_93><c_0>', '<a_44><b_204><c_87>', '<a_24><b_20><c_2>']",<a_206><b_62><c_23>
4007,A2717,"['Industrial & Scientific"" />', 'Shoe GOO&reg; Adhesive, 3.7 fl oz', 'Lehigh 5/16-9 x 3-1/4 inch Stainless Steel Screw Eyes (6 Pack)', 'GOOACC ZIP3040 GRC-55 SE Self Lock Bag Set Single Zipper ZB34, 100 Piece']",Barge All Purpose Cement,"[98, 1382, 1903, 1464]",1281,"['<a_15><b_155><c_49>', '<a_122><b_52><c_0>', '<a_224><b_213><c_68>', '<a_210><b_9><c_244>']",<a_206><b_20><c_124>
4008,A6259,"['3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS', 'Pac-Kit by First Aid Only 4-007 Non-Woven Triangular Bandage with 2 Fastening Hooks, 56"" Length x 40"" Width', 'First Aid Only Splinter Out, 10 Per Box']",Pac-Kit by First Aid Only 90358 Pour Woundseal Blood Clotting Powder Pack (Box of 2),"[192, 2588, 2793]",2404,"['<a_99><b_241><c_165>', '<a_206><b_95><c_211>', '<a_44><b_124><c_167>']",<a_44><b_38><c_230>
4009,A7506,"['Dremel 3D Printing BT20-01 Build Sheets (Pack of 3)', '3D Solutech Hot Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'Matter and Form MFS1V1 3D Scanner']","3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[3677, 1888, 1793]",3453,"['<a_223><b_1><c_32>', '<a_223><b_80><c_25>', '<a_91><b_248><c_91>']",<a_223><b_80><c_91>
4010,A6086,"['Barge All Purpose Cement Quart (O22721)', 'Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs', '5pcs 6x8cm Double-Side Prototype PCB Universal Printed Circuit Board', '100 x 2N2222 NPN TO-92 Plastic-Encapsulate Power Transistors 75V 600mA', 'Solderless Plug-in BreadBoard, 830 tie-points, 2 Power lanes, 200PTS, 16.5 x 5.4 x 0.85 cm by Haobase', 'KKmoon 1280pcs 64 Values 1 ohm To 10M ohm 1/4W Metal Film Resistors Assortment Kit Assorted Set Low noise', 'microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)', 'RHX 125pcs 25 Values Total Electrolytic Capacitors Assortment Kit 1uF to 2200uF']","Remington Industries 26UL1007STRKIT UL1007 26 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0.0190"" Diameter, 25' Length","[2473, 285, 1753, 633, 1778, 2559, 734, 2558]",2985,"['<a_244><b_116><c_64>', '<a_73><b_8><c_168>', '<a_73><b_168><c_236>', '<a_236><b_17><c_228>', '<a_73><b_100><c_27>', '<a_73><b_214><c_33>', '<a_73><b_231><c_56>', '<a_236><b_148><c_171>']",<a_67><b_152><c_55>
4011,A1812,"['DEWALT DCS16200 2-Inch by 16 Gauge Finish Nail (2,500 per Box)', 'DEWALT DBN18125 Heavy Duty 18 Gauge, 1-1/4-Inch Brad Nail (5000-Pack)', 'PORTER-CABLE PBN18125 18 Gauge 1-1/4-Inch Brad Nail (5000-Pack)', 'PORTER-CABLE PFN16200 2-Inch 16-Gauge Galvanized Finish Nails, 2500-Pack', 'Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)']","DEWALT DCS16250 2-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box)","[447, 230, 2520, 1083, 1210]",1411,"['<a_42><b_33><c_21>', '<a_42><b_33><c_28>', '<a_42><b_133><c_2>', '<a_42><b_44><c_150>', '<a_202><b_46><c_193>']",<a_42><b_33><c_16>
4012,A2890,"['TruePower 04-0446 Stainless Steel Digital Vernier Caliper with Inch Fractions/Decimal SAE/Metric Unit Display & Conversion, 6', 'TruePower 04-0446 Stainless Steel Digital Vernier Caliper with Inch Fractions/Decimal SAE/Metric Unit Display & Conversion, 6', 'M-D Building Products 2733 Tape, White', 'Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[2501, 2501, 601, 151, 181, 181]",182,"['<a_104><b_186><c_115>', '<a_104><b_186><c_115>', '<a_244><b_0><c_22>', '<a_68><b_98><c_239>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_107><b_93><c_0>
4013,A7665,"['SainSmart 1.75 Aluminum Metal 1.75 mm Filament for 3D Printing, 0.5 kg/1.1 lb.', 'Antique Bronze Metallic PLA - 3D Printing Filament (1.75mm 0.5 kg) Made in the USA', '3Doodler Create 3D Pen with 50 Plastic Strands, No Mess, Non-Toxic -', '[STAR] Alchement - TPU Series, 3D Filament, 1.75mm, 1kg (Dark Orange-TPU)']",Smooth-On XTC-3D High Performance 3D Print Coating - 24oz. Unit,"[3540, 2060, 2063, 3633]",1123,"['<a_223><b_160><c_9>', '<a_223><b_212><c_130>', '<a_223><b_102><c_158>', '<a_223><b_242><c_230>']",<a_223><b_197><c_42>
4014,A6536,"['50 Pcs 16.000MHz AT49S 20PF DIP Quartz Crystal Oscillator', 'Uxcell a11090300ux0241 IC Sockets Adaptor Solder Type Socket (Pack of 17)', 'EastVita&reg; Watch Repair Magnifier Loupe 20X Glasses With LED Light', '15 Value 270 pcs Electrolytic Capacitors Assortment Box Easy Use', 'PIXNOR 1/4W Resistor Kit 56 Values x 20pcs =1120pcs (1ohm-10Mohm) Metal Film Resistors Assortment', '5pcs 6x8cm Double-Side Prototype PCB Universal Printed Circuit Board', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'Uxcell a13041000ux0023 Metal 6 mm Knurled Shaft Insert Dia. Potentiometer Control Knobs, 10 Piece, Black', 'Uxcell a13060500ux0042 3 Pins Split Shaft Rotary Linear Taper Potentiometers with Knob, 10 Kohm, 10 Piece, 6 mm', 'Phantom YoYo 170 Points Mini Breadboard for Arduino Proto Shield (6 PCS)']",Yosoo GM328 Lcd Display Transistor Tester ESR Meter Cymometer Square Wave Generator,"[2958, 2960, 519, 1563, 2951, 1753, 145, 1562, 2624, 1881]",1522,"['<a_30><b_38><c_253>', '<a_73><b_127><c_141>', '<a_180><b_119><c_222>', '<a_17><b_245><c_74>', '<a_73><b_56><c_49>', '<a_73><b_168><c_236>', '<a_17><b_14><c_32>', '<a_159><b_147><c_39>', '<a_73><b_123><c_104>', '<a_73><b_108><c_83>']",<a_36><b_200><c_165>
4015,A5703,"['SCIGRIP 16 Acrylic Cement, Low-VOC, Medium bodied, 1 Pint Can with Screw-on Cap, Clear', 'uxcell 5 Pieces ZP4510 Liquid Water Level Sensor Vertical Float Switches', 'SOLOOP 50pcs Female & Male Fully Insulated Wire Terminals Connector Nylon Spade Connectors Blue', 'FeelGlad(TM)5pcs Titanium Step Drill Bits Set with Aluminum Case']","RMP .125 3003 H14 Aluminum Sheet 12"" x 12","[3571, 1832, 1033, 788]",1305,"['<a_165><b_219><c_42>', '<a_236><b_154><c_181>', '<a_67><b_13><c_33>', '<a_224><b_247><c_177>']",<a_251><b_111><c_10>
4016,A6142,"['IIT 82077 36 Grit 3"" Sanding Discs, 25 Pack', 'Accessbuy 180-Piece Rubber Grommet Shop Assortment', 'SMAKN 10 Pcs Colorful Insulating Alligator Clip Test Lead Cable 55cm', 'GAVAN M14 x 1.5 Metric Taper and Plug Tap 14mm']","ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/2"" ID x 5/8"" OD, 100 feet Length","[971, 1286, 1762, 1021]",1666,"['<a_193><b_196><c_195>', '<a_71><b_201><c_34>', '<a_211><b_35><c_167>', '<a_224><b_215><c_102>']",<a_228><b_40><c_163>
4017,A3563,"['DEWALT DCT410S1 12V MAX Inspection Camera Kit', '3M 05539 Roloc 2"" Disc Pad Assembly', 'Wilton 11744 4-Inch Low Profile Drill Press Vise', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy', 'Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack']",DEWALT DW4901 1-Inch Crimped End Wire Brush,"[880, 766, 1068, 266, 465]",969,"['<a_24><b_250><c_96>', '<a_159><b_196><c_108>', '<a_193><b_53><c_14>', '<a_104><b_60><c_152>', '<a_71><b_122><c_150>']",<a_193><b_201><c_150>
4018,A2210,"['J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only)', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length', 'HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length', '4"" x 6"" 4 Mil (Heavy Duty) Plymor Brand Zipper Reclosable Storage Bags, DispenserBag Pack of 100', 'Halulu 8"" x 10"" Resealable Poly Bags Reclosable Plastic Bags Zip Bags, Clear, 2 Mil, Pack of 100', 'Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue']","Tru-Flate 21-133 5/16"" Male Hose End Barb Type Hose Fitting","[675, 33, 499, 500, 723, 1122, 350]",3207,"['<a_165><b_59><c_69>', '<a_193><b_97><c_87>', '<a_79><b_114><c_225>', '<a_17><b_62><c_235>', '<a_210><b_219><c_140>', '<a_210><b_54><c_219>', '<a_170><b_10><c_12>']",<a_108><b_178><c_177>
4019,A5661,"['Industrial & Scientific"" />', 'CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass', 'AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red']","Philips Sonicare 2 Series plaque control rechargeable electric toothbrush, HX6211/04","[1707, 839, 303, 562, 1850]",3176,"['<a_15><b_151><c_244>', '<a_14><b_75><c_236>', '<a_44><b_217><c_50>', '<a_223><b_198><c_37>', '<a_223><b_198><c_182>']",<a_24><b_20><c_2>
4020,A1953,"['FiiO D3 (D03K) Digital to Analog Audio Converter With Micca 6ft Optical Toslink Cable - 192kHz/24bit Optical and Coaxial DAC', 'Eagle F-15 HDPE 10"" Poly Funnel For Metal Type I Safety Cans, 4"" Height, 8"" Width, 9"" Length', '3M Littmann  Classic III Monitoring Stethoscope, Pearl Pink Tube, 27 inch, 5633', 'Apera Instruments AI209 PH20 Value Waterproof pH Pocket Tester, &plusmn;0.1 pH Accuracy, 0-14.0 pH Range, Complete Kit']",Dawson Tools DZA50 AC Line Splitter,"[1072, 536, 3017, 821]",2288,"['<a_36><b_92><c_177>', '<a_44><b_119><c_9>', '<a_197><b_26><c_166>', '<a_107><b_231><c_0>']",<a_36><b_236><c_16>
4021,A7426,"['FlashForge Finder 3D Printers with Cloud, Wi-Fi, USB cable and Flash drive connectivity', 'Filabot ABS 3D Printing Smoothing Pen', 'High Lubricity Wear Resistant Nozzle Upgrade MK10 0.4 mm (For FlashForge, Wanhao D4 and i3, Dremel)', 'SainSmart 1.75 Aluminum Metal 1.75 mm Filament for 3D Printing, 0.5 kg/1.1 lb.', 'PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters', 'BlueFire 7mm 5M Android OTG Endoscope Tube for Phones with OTG and UVC Function']",Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[2933, 3059, 3406, 3540, 2730, 2791]",2912,"['<a_197><b_170><c_216>', '<a_223><b_132><c_123>', '<a_91><b_178><c_90>', '<a_223><b_160><c_9>', '<a_223><b_147><c_197>', '<a_180><b_185><c_53>']",<a_158><b_72><c_141>
4022,A3571,"['Caster Classics 2-inch Locking Low Profile HD Rubber Wheel Plate Casters - 4-Pack', 'Stainless Steel 316 Cast Pipe Fitting, Coupling, Class 150, 1/2""NPT Female', '10K Ohm potentiometer potential+black control Knob', 'American Labs 2000ml / 2L Narrow Mouth Erlenmeyer Flask with Heavy Duty Rim', 'bayite AC 110V Fahrenheit Digital Temperature Controller 10A 1 Relay with Sensor']","Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes","[1456, 2100, 1864, 2843, 3073]",178,"['<a_158><b_161><c_4>', '<a_108><b_146><c_2>', '<a_73><b_136><c_4>', '<a_94><b_225><c_95>', '<a_107><b_35><c_175>']",<a_224><b_17><c_207>
4023,A7343,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning', 'HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent White","[50, 2333, 3405]",3036,"['<a_223><b_198><c_36>', '<a_91><b_162><c_93>', '<a_223><b_72><c_209>']",<a_223><b_198><c_85>
4024,A5718,"['Fulton WS20HD0600 Heavy Duty Trailer Winch Strap with Hook 2"" x 20\'', 'Oral-B Vitality Electric Toothbrush', 'WD-40 Multi-Use Product - Multi-Purpose Lubricant with EZ-REACH Flexible Straw. 14.4 oz. (6 Pack)', 'Rubbermaid Commercial Slim Jim End Step-On Trash Can, Stainless Steel, 13 Gallon, White', 'Schaeffer Manufacturing Co. 0190-011S Penetro 90, 13 oz.']",Bissell 9595A CleanView Bagless Vacuum with OnePass,"[1904, 2021, 628, 3281, 982]",570,"['<a_87><b_46><c_249>', '<a_24><b_220><c_156>', '<a_173><b_94><c_213>', '<a_210><b_247><c_174>', '<a_173><b_16><c_141>']",<a_24><b_132><c_34>
4025,A5973,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'Soyan 3D Pen for Arts and Crafts, 3D Molding, Sculpting and Doodling, Perfect Gift for Kids (Gray)', '608 ZZ Skateboard Bearings, Double Shielded, Silver (Pack of 8)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Beige', 'Inland 1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm Pink PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']",Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[50, 2061, 665, 3634, 1553, 2912, 2734, 2932, 2718]",2934,"['<a_223><b_198><c_36>', '<a_158><b_21><c_210>', '<a_251><b_84><c_106>', '<a_223><b_198><c_71>', '<a_158><b_72><c_191>', '<a_158><b_72><c_141>', '<a_158><b_72><c_232>', '<a_158><b_72><c_219>', '<a_158><b_72><c_220>']",<a_158><b_72><c_70>
4026,A3707,"['E-Projects 25EP514120R 120 Ohm Resistors, 1/4 W, 5% (Pack of 25)', 'E-Projects 100EP514100R 100 Ohm Resistors, 1/4 W, 5% (Pack of 100)', '110 Copper Round Rod, Unpolished (Mill) Finish, H04 Temper, ASTM B187, 0.25"" Diameter, 24"" Length', '1/4 inch x 55 yds Copper Foil Tape - (6mm x 50m) - EMI Shielding Conductive Adhesive', 'URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size', '10Pcs 5 x 7 cm DIY Prototype Paper PCB Universal Board New', 'Remington Industries 22UL1007STRYEL UL1007 22 AWG Gauge Stranded Hook-Up Wire, 300V, 0.0253"" Diameter, 100\' Length, Yellow']","Remington Industries 22UL1007STRBLA UL1007 22 AWG Gauge Stranded Hook-Up Wire, 300V, 0.0253"" Diameter, 100' Length, Black","[3381, 2392, 131, 2466, 176, 3076, 957]",953,"['<a_73><b_10><c_0>', '<a_73><b_224><c_218>', '<a_17><b_217><c_143>', '<a_79><b_96><c_3>', '<a_17><b_80><c_8>', '<a_73><b_36><c_154>', '<a_67><b_152><c_6>']",<a_67><b_152><c_11>
4027,A5953,"['30 Bearing 608ZZ 8x22x7 Shielded Greased Miniature Ball Bearings', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver', 'Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm', 'Micro Swiss All Metal Hotend with SLOTTED Cooling Block for Wanhao i3', 'ANYCUBIC 3D Printer Heating Controller MKS MOSFET for Heatbed Extruder MOS Module', 'BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold']",1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,"[1597, 2507, 2151, 2727, 2726, 2477, 2152]",2739,"['<a_251><b_44><c_109>', '<a_223><b_198><c_173>', '<a_91><b_115><c_103>', '<a_91><b_195><c_227>', '<a_91><b_242><c_202>', '<a_223><b_160><c_251>', '<a_223><b_198><c_100>']",<a_158><b_206><c_3>
4028,A3311,"['Adult & Infant CPR Mask Combo Kit with 2 Valves, MCR Medical', '3M Littmann Lightweight II S.E. Stethoscope, Burgundy Tube, 28 inch, 2451', 'MDF MD One Stainless Steel Premium Dual Head Stethoscope - Free-Parts-for-Life & Lifetime Warranty (MDF777-07) - Pastel Purple', 'MDF MD One Stainless Steel Premium Dual Head Stethoscope - Free-Parts-for-Life & Lifetime Warranty (MDF777-01) - Pink', 'Prestige Medical Fluoride Scissor, Black, 7 1/2 Inch']","1/2"" - 28 UNEF Right hand Thread Die","[3041, 1472, 3327, 3328, 1531]",2382,"['<a_44><b_128><c_40>', '<a_180><b_186><c_7>', '<a_180><b_31><c_160>', '<a_180><b_31><c_128>', '<a_180><b_41><c_58>']",<a_224><b_85><c_44>
4029,A3857,"['Bob Smith Industries BSI-135H Maxi-Cure Extra Thick Super Glue, 1 oz.', 'JIUWU 1.0mm Tungsten Steel Carbide PCB CNC End Mill Engraving Bits Milling Machine Pack of 10', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black']","Millrose 70660 Monster Roll PTFE Thread Seal Tape, 1/2-Inch x 260-Inch, Blue","[1386, 2464, 338]",437,"['<a_99><b_94><c_215>', '<a_17><b_118><c_23>', '<a_107><b_90><c_50>']",<a_170><b_4><c_100>
4030,A7060,"['JGAURORA 3d Printer A3kit Prusa i3 DIY 3d Printers Self Assembly Metal Frame LCD Display Heated bed', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2 lbs) Spool (Orange)']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray","[3467, 145, 2330]",2058,"['<a_158><b_66><c_2>', '<a_17><b_14><c_32>', '<a_223><b_220><c_22>']",<a_223><b_198><c_34>
4031,A6896,"['Ginsco 110pcs Female Red 22-18 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal', 'DEWALT DW8424B5 4-1/2-Inch by 0.045-Inch Metal Cutting Wheel, 7/8-Inch Arbor, 5-Pack']","Reditainer RDSC200100 Plastic Disposable Portion Souffle Cup with Lids, 2 Ounce, Package of 100","[2897, 1048]",2317,"['<a_67><b_23><c_175>', '<a_193><b_42><c_10>']",<a_14><b_118><c_65>
4032,A6749,"['Inland 1.75mm Purple PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Loos Stainless Steel 302/304 Wire Rope, 7x7 Strand Core, 1/8"" Bare OD, 25\' Length, 1700 lbs Breaking Strength', '10 pcs New A3144 A3144E OH3144E 3144 Hall Effect Sensor', 'Uxcell a15011600ux0239 2 Sets 1K 2K 5K 10K Ohm Linear Taper Rotary Potentiometer Pot']","Koch 002023 1/16 by 500-Feet 7 by 7 Cable, Galvanized","[3114, 1520, 1749, 3104]",810,"['<a_158><b_72><c_213>', '<a_71><b_119><c_105>', '<a_73><b_154><c_170>', '<a_73><b_123><c_164>']",<a_23><b_178><c_170>
4033,A7248,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue","[562, 1850, 1851]",50,"['<a_223><b_198><c_37>', '<a_223><b_198><c_182>', '<a_223><b_198><c_9>']",<a_223><b_198><c_36>
4034,A2777,"['Oil Slick Sheet Labratory Grade PTFE Roll Solvent Resistant Alternative to Parchment Paper, 48x16', 'General Hydroponics PH Test Kit, 1-Ounce', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips","[768, 944, 181, 181, 182]",560,"['<a_79><b_135><c_73>', '<a_94><b_166><c_170>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_94><b_166><c_155>
4035,A1234,"['Uxcell a12081400ux0336 5 x Momentary SPST NO Red Round Cap Push Button Switch, AC 6 Amp/125V, 3 Amp/250V', '3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds', 'Stanley Wet/Dry Vacuum, 1 Gallon, 1.5 Horsepower', 'Walter Surface Technologies 53L350 Trigger Sprayer - Refillable Empty Spray Bottle. Janitorial Supplies', 'Rectorseal 97606 4-Ounce Ep-400 Epoxy Putty']","Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear","[1810, 200, 704, 1580, 254]",57,"['<a_236><b_35><c_0>', '<a_206><b_9><c_216>', '<a_24><b_2><c_14>', '<a_150><b_212><c_127>', '<a_244><b_137><c_240>']",<a_165><b_247><c_68>
